연도,번호,학교명,학교유형,설립,지역,대학규모,직원_정규직_전담_1급 정사서,직원_정규직_전담_2급 정사서,직원_정규직_전담_준사서,직원_정규직_전담_미소지자,직원_정규직_전담_계,직원_정규직_겸직_1급 정사서,직원_정규직_겸직_2급 정사서,직원_정규직_겸직_준사서,직원_정규직_겸직_미소지자,직원_정규직_겸직_계,직원_비정규직_전담_1급 정사서,직원_비정규직_전담_2급 정사서,직원_비정규직_전담_준사서,직원_비정규직_전담_미소지자,직원_비정규직_전담_계,직원_비정규직_겸직_1급 정사서,직원_비정규직_겸직_2급 정사서,직원_비정규직_겸직_준사서,직원_비정규직_겸직_미소지자,직원_비정규직_겸직_계,직원_합계_전담_1급 정사서,직원_합계_전담_2급 정사서,직원_합계_전담_준사서,직원_합계_전담_미소지자,직원_합계_전담_계,직원_합계_겸직_1급 정사서,직원_합계_겸직_2급 정사서,직원_합계_겸직_준사서,직원_합계_겸직_미소지자,직원_합계_겸직_계,직원_합계_계_1급 정사서,직원_합계_계_2급 정사서,직원_합계_계_준사서,직원_합계_계_미소지자,직원_합계_계_계,직원교육현황_대면교육_참여시간,직원교육현황_대면교육_참여인원,직원교육현황_온라인 교육_참여시간,직원교육현황_온라인 교육_참여인원,"재학생 1,000명당 도서관 직원수_정규직_사서","재학생 1,000명당 도서관 직원수_정규직_비사서","재학생 1,000명당 도서관 직원수_비정규직_사서","재학생 1,000명당 도서관 직원수_비정규직_비사서","재학생 1,000명당 도서관 직원수_재학생수(당해년도)","재학생 1,000명당 도서관 직원수_재학생 1,000명당 도서관 직원수","재학생 1,000명당 사서 직원수_사서직원수 정규직","재학생 1,000명당 사서 직원수_사서직원수 비정규직","재학생 1,000명당 사서 직원수_재학생수(당해년도)","재학생 1,000명당 사서 직원수_재학생 1,000명당 사서 직원수",직원 1인당 평균 교육 참여 시간_교육 참여시간,직원 1인당 평균 교육 참여 시간_도서관직원수 정규직,직원 1인당 평균 교육 참여 시간_도서관직원수 비정규직,직원 1인당 평균 교육 참여 시간_직원 1인당 평균 교육 참여 시간
2024,216,서울한영대학교,대학,사립,서울,C그룹,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,2,0,0,2,12,2,85,21,2,0,0,0,915,2.200000047683716,2,0,915,2.200000047683716,97,2,1,32.29999923706055
2024,217,서원대학교,대학,사립,충북,B그룹,1,1,0,2,4,0,0,0,0,0,1,5,0,0,6,0,0,0,0,0,2,6,0,2,10,0,0,0,0,0,2,6,0,2,10,61,10,299,69,2,2,6,0,7146,1.2000000476837158,2,6,7146,1.100000023841858,360,3,7,36
2024,218,서일대학교,전문대학,사립,서울,A그룹,0,0,0,0,0,0,0,1,0,1,0,1,0,1,2,0,0,0,0,0,0,1,0,1,2,0,0,1,0,1,0,1,1,1,3,91,10,68,19,1,0,1,1,5992,0.4000000059604645,1,1,5992,0.30000001192092896,159,1,2,53
2024,219,서정대학교,전문대학,사립,경기,A그룹,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,17,2,5,1,1,0,0,0,8487,0.10000000149011612,1,0,8487,0.10000000149011612,22,1,0,22
2024,220,서해대학,전문대학,사립,전북,C그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,221,선교청대학교,대학,사립,충남,C그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,222,선린대학교,전문대학,사립,경북,C그룹,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,1,0,1,2,62,9,28,6,0,1,1,0,1893,0.800000011920929,0,1,1893,0.5,90,1,1,45
2024,223,선문대학교,대학,사립,충남,B그룹,0,2,0,0,2,0,0,0,0,0,0,8,1,1,10,0,0,0,0,0,0,10,1,1,12,0,0,0,0,0,0,10,1,1,12,266.5,58,1083.300048828125,242,2,0,9,1,9133,1.100000023841858,2,9,9133,1.2000000476837158,1349.800048828125,2,10,112.5
2024,224,선학유피대학원대학교,대학원대학,사립,경기,-,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,1,0,2,47,9,0,0,1,0,1,0,62,29,1,1,62,32.29999923706055,47,1,1,23.5
2024,225,성결대학교,대학,사립,경기,B그룹,2,1,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,1,1,2,4,0,0,6,0,0,0,1,1,2,4,0,1,7,324.5,52,49,17,3,0,3,1,5626,1,3,3,5626,1.100000023841858,373.5,4,4,46.70000076293945
2024,226,성공회대학교,대학,사립,서울,C그룹,1,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,3,0,0,0,0,0,1,2,0,0,3,95.4000015258789,24,0,0,3,0,0,0,2275,1.2999999523162842,3,0,2275,1.2999999523162842,95.4000015258789,3,0,31.799999237060547
2024,227,성균관대학교,대학,사립,서울,A그룹,6,5,0,0,11,0,0,0,0,0,2,15,11,5,33,0,0,0,0,0,8,20,11,5,44,0,0,0,0,0,8,20,11,5,44,597.7000122070312,145,971.7999877929688,273,11,0,28,5,28254,1.2999999523162842,11,28,28254,1.399999976158142,1569.5,13,32,34.900001525878906
2024,228,성산효대학원대학교,대학원대학,사립,인천,-,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,4,1,0,0,1,0,193,4.099999904632568,0,1,193,5.199999809265137,4,0,1,4
2024,229,성서침례대학원대학교,대학원대학,사립,경기,-,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,17,4,0,1,0,0,50,16,0,0,50,0,17,1,0,17
2024,230,성신여자대학교,대학,사립,서울,A그룹,0,2,0,0,2,1,0,0,0,1,0,9,0,1,10,0,0,0,0,0,0,11,0,1,12,1,0,0,0,1,1,11,0,1,13,534,108,203.8000030517578,51,3,0,9,1,10077,1.100000023841858,3,9,10077,1.2000000476837158,737.7999877929688,5,9,52.70000076293945
2024,231,성운대학교,전문대학,사립,경북,C그룹,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,38,7,9,2,1,0,0,0,1584,0.6000000238418579,1,0,1584,0.6000000238418579,47,1,0,47
2024,232,성화대학,전문대학,사립,전남,B그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,233,세경대학교,전문대학,사립,강원,C그룹,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,2,0,0,2,0,0,123,28,2,0,0,0,786,2.5,2,0,786,2.5,123,2,0,61.5
2024,234,세계사이버대학,기타,기타,경기,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,235,세명대학교,대학,사립,충북,B그룹,1,1,0,4,6,0,0,0,0,0,0,1,0,3,4,0,0,0,0,0,1,2,0,7,10,0,0,0,0,0,1,2,0,7,10,66,24,476,152,2,4,1,3,6464,1.2000000476837158,2,1,6464,0.5,542,5,5,54.20000076293945
2024,236,세종대학교,대학,사립,서울,A그룹,1,4,0,0,5,0,0,0,0,0,0,11,2,1,14,0,0,0,0,0,1,15,2,1,19,0,0,0,0,0,1,15,2,1,19,96.5,22,397,91,5,0,13,1,16206,1,5,13,16206,1.100000023841858,493.5,6,12,27.399999618530273
2024,237,세한대학교,대학,사립,충남,C그룹,1,1,0,0,2,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,1,2,0,1,4,0,0,0,0,0,1,2,0,1,4,9,12,432,88,2,0,1,1,4096,0.800000011920929,2,1,4096,0.699999988079071,441,2,4,73.5
2024,238,송곡대학교,전문대학,사립,강원,C그룹,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,1,0,2,0,0,0,0,2,0,0,0,822,2.4000000953674316,2,0,822,2.4000000953674316,0,1,0,0
2024,239,송원대학교,대학,사립,광주,C그룹,0,3,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,4,0,0,0,0,0,0,3,0,1,4,93,33,76,20,3,1,0,0,2990,1.2999999523162842,3,0,2990,1,169,4,0,42.29999923706055
2024,240,송호대학교,전문대학,사립,강원,C그룹,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,37.5,6,0,0,1,0,0,0,905,1.100000023841858,1,0,905,1.100000023841858,37.5,1,0,37.5
2024,241,수도국제대학원대학교,대학원대학,사립,서울,-,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,7,2,0,0,1,0,0,0,538,1.899999976158142,1,0,538,1.899999976158142,7,2,0,3.5
2024,242,수성대학교,전문대학,사립,대구,B그룹,0,0,0,1,1,0,0,0,0,0,0,2.5,0,0,2.5,0,0,0,0,0,0,2.5,0,1,3.5,0,0,0,0,0,0,2.5,0,1,3.5,12,2,141,35,0,1,2.5,0,3409,0.800000011920929,0,2.5,3409,0.699999988079071,153,1,2.5,43.70000076293945
2024,243,수원가톨릭대학교,대학,사립,경기,C그룹,1,1,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,3,0,0,0,0,0,1,1,0,1,3,68,11,30,7,2,0,0,1,154,16.200000762939453,2,0,154,13,98,2,1,32.70000076293945
2024,244,수원과학대학교,전문대학,사립,경기,B그룹,1,0,0,0,1,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,1,2,0,0,3,0,0,0,0,0,1,2,0,0,3,77,14,444,88,1,0,2,0,2985,0.8999999761581421,1,2,2985,1,521,1,2,173.6999969482422
2024,245,수원대학교,대학,사립,경기,B그룹,0,0,0,0,0,0,0,0,1,1,0,14,0,2,16,0,0,0,0,0,0,14,0,2,16,0,0,0,1,1,0,14,0,3,17,62,10,527,124,0,1,14,2,8933,1.5,0,14,8933,1.600000023841858,589,1,17,32.70000076293945
2024,246,수원여자대학교,전문대학,사립,경기,B그룹,1,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,3,0,0,0,0,0,1,2,0,0,3,33,2,52.29999923706055,14,3,0,0,0,3649,0.800000011920929,3,0,3649,0.800000011920929,85.30000305175781,3,0,28.399999618530273
2024,247,숙명여자대학교,대학,사립,서울,A그룹,4,6,0,0,10,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,4,10,0,0,14,0,0,0,0,0,4,10,0,0,14,621.5,164,1008,294,10,0,4,0,12611,1,10,4,12611,1.100000023841858,1629.5,10,7,95.9000015258789
2024,248,순복음대학원대학교,대학원대학,사립,서울,-,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,111,4.5,0,0,111,0,0,0,1,0
2024,249,순복음총회신학교,대학,사립,충북,C그룹,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,119,6.699999809265137,0,0,119,0,0,1,0,0
2024,250,순천제일대학교,전문대학,사립,전남,B그룹,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,76.5,12,33,7,0,0,1,0,2606,0.30000001192092896,0,1,2606,0.4000000059604645,109.5,0,1,109.5
2024,251,순천향대학교,대학,사립,충남,A그룹,3,4,0,2,9,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,7,0,2,12,0,0,0,0,0,3,7,0,2,12,126,40,327.5,80,7,2,3,0,12310,0.8999999761581421,7,3,12310,0.800000011920929,453.5,10,3,34.900001525878906
2024,252,숭실대학교,대학,사립,서울,A그룹,2,5,0,1,8,0,0,0,0,0,0,10,2,0,12,0,0,0,0,0,2,15,2,1,20,0,0,0,0,0,2,15,2,1,20,270,53,311.5,46,7,1,12,0,17480,1,7,12,17480,1.100000023841858,581.5,6,9,38.79999923706055
2024,253,숭실사이버대학교,대학,사립,서울,B그룹,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,7445,0.10000000149011612,0,0,7445,0,0,1,0,0
2024,254,숭의여자대학교,전문대학,사립,서울,B그룹,0,0,0,0,0,0,0,0,0,0,0,1,2,0,3,0,0,0,0,0,0,1,2,0,3,0,0,0,0,0,0,1,2,0,3,104,9,40.5,9,0,0,3,0,3010,0.800000011920929,0,3,3010,1,144.5,0,3,48.20000076293945
2024,255,신경주대학교,대학,사립,경북,C그룹,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,1,2,0,0,0,0,1,1,0,0,905,2,1,0,905,1.100000023841858,0,0,2,0
2024,256,신구대학교,전문대학,사립,경기,A그룹,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,2,0,0,2,52,4,45,11,2,0,0,0,6104,0.30000001192092896,2,0,6104,0.30000001192092896,97,2,0,48.5
2024,257,신라대학교,대학,사립,부산,B그룹,1,2,0,0,3,0,0,0,0,0,0,7,0,0,7,0,0,0,0,0,1,9,0,0,10,0,0,0,0,0,1,9,0,0,10,156.5,36,317,69,3,0,7,0,7625,1.100000023841858,3,7,7625,1.2999999523162842,473.5,3,6,52.599998474121094
2024,258,신성대학교,전문대학,사립,충남,B그룹,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,2,0,0,2,33,4,47,9,2,0,0,0,2662,0.800000011920929,2,0,2662,0.800000011920929,80,2,0,40
2024,259,신안산대학교,전문대학,사립,경기,B그룹,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,2,1,64,13,0,0,1,0,2120,0.4000000059604645,0,1,2120,0.5,66,0,2,33
2024,260,신한대학교,대학,사립,경기,B그룹,2,3,0,1,6,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,2,4,0,2,8,0,0,0,0,0,2,4,0,2,8,250,77,174.5,55,5,1,1,1,6925,1,5,1,6925,0.8999999761581421,424.5,5,3,53.099998474121094
2024,261,신흥대학교,전문대학,사립,경기,A그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,262,실천신학대학원대학교,대학원대학,사립,경기,-,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,1,0,1,0,2,26,6,7,2,2,0,0,0,81,24.700000762939453,2,0,81,24.700000762939453,33,1,0,33
2024,263,아신대학교,대학,사립,경기,C그룹,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,30,5,2,2,1,0,0,0,826,1.2000000476837158,1,0,826,1.2000000476837158,32,1,0,32
2024,264,아주대학교,대학,사립,경기,A그룹,0,10,0,4,14,0,0,0,0,0,0,9,0,0,9,0,0,0,0,0,0,19,0,4,23,0,0,0,0,0,0,19,0,4,23,1015.5,198,1310.9000244140625,262,10,4,9,0,14075,1.399999976158142,10,9,14075,1.2999999523162842,2326.39990234375,14,10,96.9000015258789
2024,265,아주자동차대학교,전문대학,사립,충남,C그룹,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,16,4,13,3,1,0,0,0,920,1.100000023841858,1,0,920,1.100000023841858,29,0,1,29
2024,266,안동과학대학교,전문대학,사립,경북,B그룹,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,2,0,0,2,23,5,119,29,1,0,1,0,2036,0.8999999761581421,1,1,2036,1,142,2,0,71
2024,267,안산대학교,전문대학,사립,경기,A그룹,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,2,0,0,2,36,2,43.5,12,2,0,0,0,4558,0.4000000059604645,2,0,4558,0.4000000059604645,79.5,2,1,26.5
2024,268,안양대학교,대학,사립,경기,B그룹,0,1,0,1,2,0,0,0,0,0,0,4,0,3,7,0,0,0,0,0,0,5,0,4,9,0,0,0,0,0,0,5,0,4,9,237,53,466.5,104,1,1,4,3,5135,1.2999999523162842,1,4,5135,1,703.5,3,5,87.9000015258789
2024,269,에스라성경대학원대학교,대학원대학,사립,경기,-,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,71,11.300000190734863,0,0,71,0,0,1,0,0
2024,270,여주대학교,전문대학,사립,경기,B그룹,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,2,0,0,2,4,1,59,13,2,0,0,0,3013,0.699999988079071,2,0,3013,0.699999988079071,63,2,0,31.5
2024,271,연성대학교,전문대학,사립,경기,A그룹,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,0,0,0,0,0,0,1,1,1,3,0,0,0,0,0,0,1,1,1,3,22,2,97,22,0,0,2,1,5682,0.4000000059604645,0,2,5682,0.4000000059604645,119,0,3,39.70000076293945
2024,272,연세대학교,대학,사립,서울,A그룹,11,20,0,4,35,0,1,0,0,1,0,21,2,5,28,0,0,0,0,0,11,41,2,9,63,0,1,0,0,1,11,42,2,9,64,1897.9000244140625,575,1093.5,275,32,4,23,5,33091,1.7000000476837158,32,23,33091,1.7000000476837158,2991.39990234375,37,25,48.20000076293945
2024,273,연세대학교(미래),대학,사립,강원,B그룹,0,10,0,1,11,0,0,0,0,0,0,5,0,3,8,0,0,0,0,0,0,15,0,4,19,0,0,0,0,0,0,15,0,4,19,231,59,408,95,10,1,5,3,8201,2,10,5,8201,1.7999999523162842,639,10,8,35.5
2024,274,연암공과대학교,전문대학,사립,경남,C그룹,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,17,2,19,5,0,0,1,0,1185,0.699999988079071,0,1,1185,0.800000011920929,36,0,1,36
2024,275,연암대학교,전문대학,사립,충남,C그룹,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,1,2,25.5,5,3,1,0,1,1,0,1122,1.399999976158142,0,1,1122,0.8999999761581421,28.5,1,1,14.300000190734863
2024,276,영남대학교,대학,사립,경북,A그룹,10,11,1,2,24,0,0,0,0,0,0,7,0,3,10,0,0,0,0,0,10,18,1,5,34,0,0,0,0,0,10,18,1,5,34,758.5999755859375,163,17.5,5,22,2,7,3,22834,1.2999999523162842,22,7,22834,1.2999999523162842,776.0999755859375,24,11,22.200000762939453
2024,277,영남사이버대학교,대학,사립,경북,C그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,278,영남신학대학교,대학,사립,경북,C그룹,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,35,5,9,3,1,0,0,0,619,1.600000023841858,1,0,619,1.600000023841858,44,1,0,44
2024,279,영남외국어대학,전문대학,사립,경북,C그룹,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,1,1,2,4,1,0,0,1,0,0,1,522,2.9000000953674316,1,0,522,1.899999976158142,4,0,1,4
2024,280,영남이공대학교,전문대학,사립,대구,A그룹,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,4,0,0,4,41.5,9,461,96,0,0,4,0,5659,0.6000000238418579,0,4,5659,0.699999988079071,502.5,0,4,125.5999984741211
2024,281,영산대학교,대학,사립,경남,B그룹,1,5,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,6,0,0,0,0,0,1,5,0,0,6,102.5,19,107,27,6,0,0,0,5901,1,6,0,5901,1,209.5,6,0,34.900001525878906
2024,282,영산선학대학교,대학,사립,전남,C그룹,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,52,12,1,0,0,0,18,55.599998474121094,1,0,18,55.599998474121094,52,0,1,52
2024,283,영진전문대학교,전문대학,사립,대구,A그룹,1,0,1,0,2,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,1,5,1,0,7,0,0,0,0,0,1,5,1,0,7,405.5,76,494,126,2,0,5,0,6977,0.8999999761581421,2,5,6977,1,899.5,3,5,112.4000015258789
2024,284,예명대학원대학교,대학원대학,사립,서울,-,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,19,2,39,6,1,0,0,0,334,3,1,0,334,3,58,0,1,58
2024,285,예수대학교,대학,사립,전북,C그룹,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,11,3,60,14,0,0,1,0,474,1.7000000476837158,0,1,474,2.0999999046325684,71,0,1,71
2024,286,예원예술대학교,대학,사립,전북,C그룹,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,32,3,6,1,1,0,0,0,1627,0.6000000238418579,1,0,1627,0.6000000238418579,38,0,1,38
2024,287,오산대학교,전문대학,사립,경기,A그룹,0,0,0,0,0,0,0,0,0,0,0,2,0,1,3,0,0,0,0,0,0,2,0,1,3,0,0,0,0,0,0,2,0,1,3,34,4,74,19,0,0,2,1,4274,0.5,0,2,4274,0.5,108,0,4,27
2024,288,온석대학원대학교,대학원대학,사립,경기,-,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,1,2,4,2,17,2,1,1,0,0,327,5.5,1,0,327,3.0999999046325684,21,2,0,10.5
2024,289,용인대학교,대학,사립,경기,B그룹,0,1,0,2,3,0,0,0,0,0,0,3,0,2,5,0,0,0,0,0,0,4,0,4,8,0,0,0,0,0,0,4,0,4,8,132,10,80.9000015258789,22,1,2,3,2,5902,1,1,3,5902,0.699999988079071,212.89999389648438,4,7,19.399999618530273
2024,290,용인예술과학대학교,전문대학,사립,경기,B그룹,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,1,0,1,2,40.5,10,49.5,12,1,0,0,1,2446,0.6000000238418579,1,0,2446,0.4000000059604645,90,1,0,90
2024,291,우석대학교,대학,사립,전북,B그룹,0,6,0,2,8,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,7,0,3,10,0,0,0,0,0,0,7,0,3,10,416.5,61,176,40,6,2,1,1,7358,1.2000000476837158,6,1,7358,1,592.5,8,2,59.29999923706055
2024,292,우송공업대학,전문대학,사립,대전,B그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,293,우송대학교,대학,사립,대전,A그룹,0,0,0,6,6,0,0,0,0,0,0,5,0,9,14,0,0,0,0,0,0,5,0,15,20,0,0,0,0,0,0,5,0,15,20,19,4,386,77,0,6,5,9,10473,1.2999999523162842,0,5,10473,0.5,405,6,14,20.299999237060547
2024,294,우송정보대학,전문대학,사립,대전,B그룹,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,1,0,1,2,10,2,34,8,0,1,1,0,3023,0.5,0,1,3023,0.30000001192092896,44,1,1,22
2024,295,울산과학기술원,대학,국립,울산,C그룹,0,4,0,1,5,0,0,0,0,0,0,1,0,3,4,0,0,0,0,0,0,5,0,4,9,0,0,0,0,0,0,5,0,4,9,17,4,7,2,4,1,1,3,4170,1.7000000476837158,4,1,4170,1.2000000476837158,24,4,6,2.4000000953674316
2024,296,울산과학대학교,전문대학,사립,울산,A그룹,0,1,0,0,1,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,3,84,16,44.20000076293945,14,1,0,2,0,5126,0.5,1,2,5126,0.6000000238418579,128.1999969482422,1,1,64.0999984741211
2024,297,울산대학교,대학,사립,울산,A그룹,4,10,0,0,14,0,0,0,0,0,0,4,0,2,6,0,0,0,0,0,4,14,0,2,20,0,0,0,0,0,4,14,0,2,20,211,35,198,40,14,0,4,2,12467,1.5,14,4,12467,1.399999976158142,409,15,7,18.600000381469727
2024,298,웅지세무대학교,전문대학,사립,경기,C그룹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,299,원광대학교,대학,사립,전북,A그룹,3,5,0,1,9,0,0,0,0,0,0,2,0,10,12,0,0,0,0,0,3,7,0,11,21,0,0,0,0,0,3,7,0,11,21,1650,556,1169,233,8,1,2,10,13622,1.100000023841858,8,2,13622,0.699999988079071,2819,13,13,108.4000015258789
2024,300,원광보건대학교,전문대학,사립,전북,B그룹,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,1,1,0,0,2,63.5,14,9,3,2,0,0,0,3818,0.5,2,0,3818,0.5,72.5,1,2,24.200000762939453
2024,301,원불교대학원대학교,대학원대학,사립,전북,-,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,4,1,0,0,0,1,0,0,40,20,0,0,40,0,4,1,0,4
2024,302,웨스트민스터신학대학원대학교,대학원대학,사립,경기,-,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,12,2,0,0,1,0,0,0,466,2.0999999046325684,1,0,466,2.0999999046325684,12,0,1,12
